MH702261.1	β.1.1.1.3
LC421227.1	β.1.1.2.18
KF920739.4	β.1.1.2.70
LC769711.1	β.2.2.2.1
LC122836.1	β.1.1.2.7
MW305737.1	β.1.3.1.6
NC_044932.1	β.1.1.12
PX353865.1	β.1.3.1.28
LC209457.1	β.1.1.1.2
MW305507.1	β.2.2.4.1
MZ462930.1	β.2.2.2.2
MW009069.1	β.1.1.4.1
MN567957.1	β.1.5.2
MF802554.1	β.1.1.4.1
MZ265480.1	β.1.3.1.10
OR536464.1	β.1.3.1.2
MW305504.1	β.2.3.1.2
MW305533.1	β.1.1.4.1
MW305539.1	β.1.1.2.19
FJ537138.1	β.1.1.2.15
LC122695.1	β.2.1.3.3
MN938460.1	β.2.3.1.2
MW305584.1	β.1.1.2.48
AB039782.1	β.1.1.3.3
AB039779.1	β.1.3.1.7
MG599789.1	β.2.1.2.2
MG049693.1	β.2.3.1.2
MF352143.1	β.1.1.6.1
LC769690.1	β.2.2.2.1
OR536450.1	β.1.3.1.2
KY887597.1	β.1.1.2.30
LC646335.1	β.2.6.2.1
LC209440.1	β.1.1.1.2
MW305514.1	β.1.3.1.9
HM596590.4	β.1.1.2.74
LC209472.1	β.1.1.1.2
MW305604.1	β.1.1.3.5
OR397781.1	β.1.1.2.23
KJ194507.1	β.1.1.2.64
MK067295.1	β.1.7.2.2
OP162336.1	β.2.6.2.4
JQ613568.1	β.1.1.2.6
MK956175.1	β.2.1.5.2
OP729313.1	β.1.3.4.2
MW305552.1	β.1.3.1.13
AB039777.1	β.1.3.1.22
MW305502.1	β.2.5
OR267444.1	β.2.1.3.1
MW305730.1	β.1.3.1.33
MT089579.1	β.2.2.1.4
MT357993.1	β.2.1.5.1
LC122701.1	β.2.5
NC_044856.1	β.2.2.9
MK236611.1	β.2.1.3.1
PV266776.1	β.1.1.2.32
MT731332.1	β.1.3.1.20
LN854570.1	β.1.1.2.8
MF802552.1	β.1.1.4.1
NC_044854.1	β.2.1.3.2
MW305732.1	β.1.1.3.3
OR397784.1	β.1.1.2.23
MW305525.1	β.1.1.2.19
MH218664.1	β.2.2.1.3
MG495084.1	β.1.1.9
OL451533.1	β.1.1.5.1
